pr_text,po_text,label,issue,source,sheet,source_row,group_id
item_1 description furniture and fixtures steel cabinet 4 drawers corona furniture and fixtures steel cabinet 4 drawers corona pcs quantity qty_45 unit unit_piece,item_1 description furniture and fixtures steel cabinet 4 drawers corona furniture and fixtures steel cabinet 3 drawers corona pcs quantity qty_45 unit unit_piece,Needs Recanvass,Specification mismatch,COA specification change,Sheet1,456,Sheet1:456
item_1 description furniture and fixtures steel cabinet 4 drawers corona furniture and fixtures steel cabinet 4 drawers corona pcs quantity qty_45 unit unit_piece,item_1 description furniture and fixtures steel cabinet 4 drawers corona furniture and fixtures steel cabinet 4 drawers corona pcs quantity qty_45 unit unit_bottle,Needs Recanvass,Unit mismatch,COA unit discrepancy,Sheet1,456,Sheet1:456
item_1 description furniture and fixtures steel cabinet 4 drawers corona furniture and fixtures steel cabinet 4 drawers corona pcs quantity qty_45 unit unit_piece,item_1 description medical equipment nebulizer pedia medical equipment nebulizer pedia pc quantity qty_45 unit unit_piece,Reject,Different item,COA unrelated item,Sheet1,456,Sheet1:456
item_1 description furniture and fixtures steel cabinet 4 drawers corona furniture and fixtures steel cabinet 4 drawers corona pcs quantity qty_45 unit unit_piece,item_1 description item description unavailable quantity qty_45 unit unit_piece,Reject,Missing item description,COA missing item,Sheet1,456,Sheet1:456
item_1 description other machineries and equipment dlp projector eb s18h552c other machineries and equipment dlp projector eb s18h552c pc quantity qty_34 unit unit_piece,item_1 description other machineries and equipment dlp projector eb s18h552c other machineries and equipment dlp projector eb s18h552c pc quantity qty_34 unit unit_piece,Acceptable,No discrepancy,COA exact match,Sheet1,1086,Sheet1:1086
item_1 description other machineries and equipment dlp projector eb s18h552c other machineries and equipment dlp projector eb s18h552c pc quantity qty_34 unit unit_piece,item_1 description other machineries and equipment dlp projector eb s18h552c other machineries and equipment dlp projector eb s18h552c pc quantity qty_34 unit unit_piece,Acceptable,No discrepancy,COA acceptable wording variation,Sheet1,1086,Sheet1:1086
item_1 description other machineries and equipment dlp projector eb s18h552c other machineries and equipment dlp projector eb s18h552c pc quantity qty_34 unit unit_piece,item_1 description other machineries and equipment dlp projector eb s18h552c other machineries and dlp projector eb s18h552c pc quantity qty_34 unit unit_piece,Needs Review,Incomplete or ambiguous description,COA incomplete description,Sheet1,1086,Sheet1:1086
item_1 description other machineries and equipment dlp projector eb s18h552c other machineries and equipment dlp projector eb s18h552c pc quantity qty_34 unit unit_piece,item_1 description other machineres and equipment dlp projector eb s18h552c other machineries and equipment dlp projector eb s18h552c pc quantity qty_34 unit unit_piece,Needs Review,Minor wording or spelling difference,COA typographical variation,Sheet1,1086,Sheet1:1086
item_1 description other machineries and equipment dlp projector eb s18h552c other machineries and equipment dlp projector eb s18h552c pc quantity qty_34 unit unit_piece,item_1 description other machineries and equipment dlp projector eb s18h552c other machineries and equipment dlp projector eb s18h552c pc quantity qty_38 unit unit_piece,Needs Recanvass,Quantity mismatch,COA quantity change,Sheet1,1086,Sheet1:1086
item_1 description other machineries and equipment dlp projector eb s18h552c other machineries and equipment dlp projector eb s18h552c pc quantity qty_34 unit unit_piece,item_1 description other machineries and equipment dlp projector eb s18h552c other machineries and equipment dlp projector eb s18h552c pc quantity qty_34 unit unit_set,Needs Recanvass,Unit mismatch,COA unit discrepancy,Sheet1,1086,Sheet1:1086
item_1 description other machineries and equipment dlp projector eb s18h552c other machineries and equipment dlp projector eb s18h552c pc quantity qty_34 unit unit_piece,item_1 description communication equipment hand held radion ic v 80 communication equipment hand held radion ic v 80 pc quantity qty_34 unit unit_piece,Reject,Different item,COA unrelated item,Sheet1,1086,Sheet1:1086
item_1 description other machineries and equipment dlp projector eb s18h552c other machineries and equipment dlp projector eb s18h552c pc quantity qty_34 unit unit_piece,item_1 description gijqm quantity qty_34 unit unit_piece,Reject,Different item,COA invalid or unrelated text,Sheet1,1086,Sheet1:1086
item_1 description communication equipment megaphone communication equipment megaphone pc quantity qty_18 unit unit_piece,item_1 description communication equipment megaphone communication equipment megaphone pc quantity qty_18 unit unit_piece,Acceptable,No discrepancy,COA exact match,Sheet1,44,Sheet1:44
item_1 description communication equipment megaphone communication equipment megaphone pc quantity qty_18 unit unit_piece,item_1 description communication equipment megaphone communication equipment megaphone pc quantity qty_18 unit unit_piece,Acceptable,No discrepancy,COA acceptable wording variation,Sheet1,44,Sheet1:44
item_1 description communication equipment megaphone communication equipment megaphone pc quantity qty_18 unit unit_piece,item_1 description equipment megaphone communication equipment megaphone pc quantity qty_18 unit unit_piece,Needs Review,Incomplete or ambiguous description,COA incomplete description,Sheet1,44,Sheet1:44
item_1 description communication equipment megaphone communication equipment megaphone pc quantity qty_18 unit unit_piece,item_1 description communication equipment megaphone communication equipment megaphne pc quantity qty_18 unit unit_piece,Needs Review,Minor wording or spelling difference,COA typographical variation,Sheet1,44,Sheet1:44
item_1 description communication equipment megaphone communication equipment megaphone pc quantity qty_18 unit unit_piece,item_1 description communication equipment megaphone communication equipment megaphone pc quantity qty_22 unit unit_piece,Needs Recanvass,Quantity mismatch,COA quantity change,Sheet1,44,Sheet1:44
item_1 description communication equipment megaphone communication equipment megaphone pc quantity qty_18 unit unit_piece,item_1 description communication equipment megaphone communication equipment megaphone pc quantity qty_21 unit unit_piece,Needs Recanvass,Quantity mismatch,COA quantity discrepancy,Sheet1,44,Sheet1:44
item_1 description communication equipment megaphone communication equipment megaphone pc quantity qty_18 unit unit_piece,item_1 description learning facilities imaginary maze learning facilities imaginary maze pc quantity qty_18 unit unit_piece,Reject,Different item,COA unrelated item,Sheet1,44,Sheet1:44
item_1 description communication equipment megaphone communication equipment megaphone pc quantity qty_18 unit unit_piece,item_1 description item description unavailable quantity qty_18 unit unit_piece,Reject,Missing item description,COA missing item,Sheet1,44,Sheet1:44
item_1 description furniture and fixtures wooden cabinet furniture and fixtures wooden cabinet pc quantity qty_17 unit unit_piece,item_1 description furniture and fixtures wooden cabinet furniture and fixtures wooden cabinet pc quantity qty_17 unit unit_piece,Acceptable,No discrepancy,COA exact match,Sheet1,151,Sheet1:151
item_1 description furniture and fixtures wooden cabinet furniture and fixtures wooden cabinet pc quantity qty_17 unit unit_piece,item_1 description furniture fixtures and wooden cabinet furniture and fixtures wooden cabinet pc quantity qty_17 unit unit_piece,Acceptable,No discrepancy,COA acceptable wording variation,Sheet1,151,Sheet1:151
item_1 description furniture and fixtures wooden cabinet furniture and fixtures wooden cabinet pc quantity qty_17 unit unit_piece,item_1 description furniture and fixtures wooden cabinet furniture and wooden cabinet pc quantity qty_17 unit unit_piece,Needs Review,Incomplete or ambiguous description,COA incomplete description,Sheet1,151,Sheet1:151
item_1 description furniture and fixtures wooden cabinet furniture and fixtures wooden cabinet pc quantity qty_17 unit unit_piece,item_1 description furniure and fixtures wooden cabinet furniture and fixtures wooden cabinet pc quantity qty_17 unit unit_piece,Needs Review,Minor wording or spelling difference,COA typographical variation,Sheet1,151,Sheet1:151
item_1 description furniture and fixtures wooden cabinet furniture and fixtures wooden cabinet pc quantity qty_17 unit unit_piece,item_1 description furniture and fixtures wooden cabinet furniture and fixtures wooden cabinet pc quantity qty_22 unit unit_piece,Needs Recanvass,Quantity mismatch,COA quantity change,Sheet1,151,Sheet1:151
item_1 description furniture and fixtures wooden cabinet furniture and fixtures wooden cabinet pc quantity qty_17 unit unit_piece,item_1 description furniture and fixtures wooden cabinet furniture and fixtures wooden cabinet pc quantity qty_17 unit unit_box,Needs Recanvass,Unit mismatch,COA unit discrepancy,Sheet1,151,Sheet1:151
item_1 description furniture and fixtures wooden cabinet furniture and fixtures wooden cabinet pc quantity qty_17 unit unit_piece,item_1 description ict equipment computer set with key board ict equipment computer set with key board pc quantity qty_17 unit unit_piece,Reject,Different item,COA unrelated item,Sheet1,151,Sheet1:151
item_1 description furniture and fixtures wooden cabinet furniture and fixtures wooden cabinet pc quantity qty_17 unit unit_piece,item_1 description item description unavailable quantity qty_17 unit unit_piece,Reject,Missing item description,COA missing item,Sheet1,151,Sheet1:151
item_1 description office equipment aircon hp office equipment aircon hp pc quantity qty_43 unit unit_piece,item_1 description office equipment aircon hp office equipment aircon hp pc quantity qty_43 unit unit_piece,Acceptable,No discrepancy,COA exact match,Sheet1,945,Sheet1:945
item_1 description office equipment aircon hp office equipment aircon hp pc quantity qty_43 unit unit_piece,item_1 description office equipment aircon hp office equipment aircon hp pc quantity qty_43 unit unit_piece,Acceptable,No discrepancy,COA acceptable wording variation,Sheet1,945,Sheet1:945
item_1 description office equipment aircon hp office equipment aircon hp pc quantity qty_43 unit unit_piece,item_1 description office equipment aircon hp equipment aircon hp pc quantity qty_43 unit unit_piece,Needs Review,Incomplete or ambiguous description,COA incomplete description,Sheet1,945,Sheet1:945
item_1 description office equipment aircon hp office equipment aircon hp pc quantity qty_43 unit unit_piece,item_1 description office equipment aircon hp office equipment arcon hp pc quantity qty_43 unit unit_piece,Needs Review,Minor wording or spelling difference,COA typographical variation,Sheet1,945,Sheet1:945
item_1 description office equipment aircon hp office equipment aircon hp pc quantity qty_43 unit unit_piece,item_1 description office equipment aircon hp office equipment aircon hp pc quantity qty_48 unit unit_piece,Needs Recanvass,Quantity mismatch,COA quantity change,Sheet1,945,Sheet1:945
item_1 description office equipment aircon hp office equipment aircon hp pc quantity qty_43 unit unit_piece,item_1 description office equipment aircon hp office equipment aircon hp pc quantity qty_43 unit unit_set,Needs Recanvass,Unit mismatch,COA unit discrepancy,Sheet1,945,Sheet1:945
